"id","name","code","account_type","reconcile","name@fr"
"syscebnl_6798","Other charges for impairment and provisions for short-term financial risks",6798,"expense","False","Autres charges pour dépréciations et provisions pour risques à court terme financières"
"syscebnl_680","Depreciation of temporary usufruct",680,"expense","False","Dotations aux amortissements d'usufruit temporaire"
"syscebnl_681","Depreciation of operating assets",681,"expense","False","Dotations aux amortissements d'exploitation"
"syscebnl_6812","Depreciation of intangible fixed assets",6812,"expense","False","Dotations aux amortissements des immobilisations incorporelles"
"syscebnl_6813","Depreciation of property, plant and equipment",6813,"expense","False","Dotations aux amortissements des immobilisations corporelles"
"syscebnl_691","Provisions and impairment of operating assets",691,"expense","False","Dotations aux provisions et aux dépréciations d'exploitation"
"syscebnl_6911","Provisions for liabilities and charges",6911,"expense","False","Dotations aux provisions pour risques et charges"
"syscebnl_6913","Impairment of intangible assets",6913,"expense","False","Dotations aux dépréciations des immobilisations incorporelles"
"syscebnl_6914","Impairment of property, plant and equipment",6914,"expense","False","Dotations aux dépréciations des immobilisations corporelles"
"syscebnl_695","Impairment of fixed assets held for sale arising from gifts and bequests not yet received and temporary usufruct",695,"expense","False","Dotations aux dépréciations d'immobilisations destinées à la vente provenant des dons et legs non encore reçus et d'usufruit temporaire"
"syscebnl_6951","Provisions for temporary usufruct",6951,"expense","False","Dotations aux dépréciations d'usufruit temporaire"
"syscebnl_6952","Provisions for impairment in value of fixed assets held for sale arising from gifts and bequests not yet received and from temporary usufruct",6952,"expense","False","Dotations aux dépréciations d'immobilisations destinées à la vente provenant des dons et legs non encore reçus et"
"syscebnl_697","Provisions and impairment of financial assets",697,"expense","False","Dotations aux provisions et aux dépréciations financières"
"syscebnl_6971","Provisions for liabilities and charges",6971,"expense","False","Dotations aux provisions pour risques et charges"
"syscebnl_6972","Impairment of financial assets",6972,"expense","False","Dotations aux dépréciations des immobilisations financières"
"syscebnl_701","Membership fees",701,"income_other","False","Cotisations des adhérents"
"syscebnl_702","Share of administrative funds transferred",702,"income_other","False","Quote-part de fonds d'administration transférés"
"syscebnl_703","Share of consumable endowment transferred",703,"income_other","False","Quote-part de dotation consomptible transférée"
"syscebnl_704","Income from generosity",704,"income_other","False","Revenus liés à la générosité"
"syscebnl_7041","Donations",7041,"income_other","False","Dons"
"syscebnl_7042","Bequests",7042,"income_other","False","Legs"
"syscebnl_7043","Religious donations",7043,"income_other","False","Deniers du culte"
"syscebnl_7044","Zakat, tithes, bequests and the like",7044,"income_other","False","Zakat, Dime, quête et assimilées"
"syscebnl_7045","Celebrations",7045,"income_other","False","Célébrations"
"syscebnl_7046","Patronage",7046,"income_other","False","Mécénats"
"syscebnl_7047","Sponsorship",7047,"income_other","False","Parrainage"
"syscebnl_7048","Other income from generosity",7048,"income_other","False","Autres revenus liés à la générosité"
"syscebnl_7051","Sales of goods",7051,"income","False","Ventes marchandises"
"syscebnl_7052","Services sold",7052,"income","False","Services vendus"
"syscebnl_7053","Sales of finished goods",7053,"income","False","Ventes de produits finis"
"syscebnl_7054","Sales of intermediate products",7054,"income","False","Ventes de produits intermédiaires"
"syscebnl_7055","Sales of residual products",7055,"income","False","Ventes de produits résiduels"
"syscebnl_706","Income from events",706,"income_other","False","Revenus des manifestations"
"syscebnl_707","Ancillary revenue",707,"income_other","False","Produits accessoires"
"syscebnl_708","Other income",708,"income_other","False","Autres revenus"
"syscebnl_7081","Sales of donations in kind",7081,"income_other","False","Ventes de dons en nature"
"syscebnl_7082","Income from usufruct",7082,"income_other","False","Revenus d'usufruit"
"syscebnl_711","Operating grants from the State and local authorities",711,"income_other","False","Subventions d'exploitation versées par l'État et les Collectivités publiques"
"syscebnl_713","Operating grants from national and international bodies",713,"income_other","False","Subventions d'exploitation versées par les organismes nationaux et internationaux"
"syscebnl_718","Other operating grants",718,"income_other","False","Autres subventions d'exploitation"
"syscebnl_721","Capitalised production, intangible fixed assets",721,"income_other","False","Production immobilisée, immobilisations incorporelles"
"syscebnl_722","Capitalised production, tangible fixed assets",722,"income_other","False","Production immobilisée, immobilisations corporelles"
"syscebnl_724","Own consumption",724,"income_other","False","Production auto-consommée"
"syscebnl_726","Capitalised production, financial fixed assets",726,"income_other","False","Production immobilisée, immobilisations financières"
"syscebnl_735","Changes in inventories of finished goods and services in progress",735,"income_other","False","Variations des stocks de produits finis et services en cours"
"syscebnl_736","Changes in inventories of finished goods, intermediate products and residuals",736,"income_other","False","Variations des stocks de produits finis,produit intermédiaires et résiduels"
"syscebnl_751","Gains on receivables Members, customer-users and other debtors",751,"income_other","False","Profits sur créances Adhérents, clients-usagers, et autres débiteurs"
"syscebnl_752","Founder's contribution",752,"income_other","False","Contribution du fondateur"
"syscebnl_754","Current donations in kind",754,"income_other","False","Dons en nature courants"
"syscebnl_7542","Current donations in kind received for distribution",7542,"income_other","False","Dons en nature courants reçus à distribuer"
"syscebnl_758","Miscellaneous income",758,"income_other","False","Produits divers"
"syscebnl_7582","Insurance indemnities received",7582,"income_other","False","Indemnités d'assurances reçues"
"syscebnl_7583","Waiver of expenses by volunteers",7583,"income_other","False","Abandons de frais par les bénévoles"
"syscebnl_7588","Other miscellaneous income",7588,"income_other","False","Autres produits divers"
"syscebnl_759","Reversals of charges for impairment and provisions for short-term operating risks",759,"income_other","False","Reprises de charges pour dépréciations et provisions pour risques à court terme d'exploitation"
"syscebnl_7591","Reversals of provisions for short-term risks",7591,"income_other","False","Reprises provisions sur risques à court terme"
"syscebnl_7593","Reversals of charges for impairment of inventories",7593,"income_other","False","Reprises de charges pour dépréciations sur stocks"
"syscebnl_7594","Reversals of charges for impairment of receivables",7594,"income_other","False","Reprises de charges pour dépréciations sur créances"
"syscebnl_7598","Other reversals of charges for impairment and provisions for short-term operating risks",7598,"income_other","False","Autres reprises de charges pour dépréciations et provisions pour risques à court terme d'exploitation"
"syscebnl_771","Interest on loans and other receivables",771,"income_other","False","Intérêts de prêts et créances diverses"
"syscebnl_7712","Interest on loans",7712,"income_other","False","Intérêts de prêts"
"syscebnl_7713","Interest on other receivables",7713,"income_other","False","Intérêts sur créances diverses"
"syscebnl_772","Income from participating interests and other long-term investments",772,"income_other","False","Revenus de participations et autres titres immobilisés"
"syscebnl_7721","Income from participating interests",7721,"income_other","False","Revenus des titres de participation"
"syscebnl_7722","Income from other long-term securities",7722,"income_other","False","Revenus autres titres immobilisés"
"syscebnl_773","Discounts received",773,"income_other","False","Escomptes obtenus"
"syscebnl_774","Income from investments",774,"income_other","False","Revenus de placement"
"syscebnl_7745","Income from bonds",7745,"income_other","False","Revenus des obligations"
"syscebnl_7746","Income from investment securities",7746,"income_other","False","Revenus des titres de placement"
"syscebnl_7747","Income from term deposits and similar transactions",7747,"income_other","False","Revenus des dépôts à terme et opérations assimilées"
"syscebnl_7748","Other investment income",7748,"income_other","False","Autres revenus de placement"
"syscebnl_776","Financial exchange gains",776,"income_other","False","Gains de change financiers"
"syscebnl_777","Gains on disposals of marketable securities",777,"income_other","False","Gains sur cessions de titres de placement"
"syscebnl_778","Gains on financial risks",778,"income_other","False","Gains sur risques financiers"
"syscebnl_7781","Gains on life annuities",7781,"income_other","False","Gains sur rentes viagères"
"syscebnl_7782","Gains on financial transactions",7782,"income_other","False","Gains sur opérations financières"
"syscebnl_779","Reversals of charges for impairment and provisions for short-term financial risks",779,"income_other","False","Reprises de charges pour dépréciations et provisions pour risques à court terme financières"
"syscebnl_7791","Reversals of provisions for financial risks",7791,"income_other","False","Reprises de provisions sur risques financiers"
"syscebnl_7795","Reversals of impairment losses on marketable securities",7795,"income_other","False","Reprises de charges pour dépréciations sur titres de placement"
"syscebnl_7798","Other reversals of charges for impairment and provisions for short-term financial risks",7798,"income_other","False","Autre reprises de charges pour dépréciations et provisions pour risques à court terme financières"
"syscebnl_781","Transfers of operating expenses",781,"income_other","False","Transferts de charges d'exploitation"
"syscebnl_787","Transfers of financial expenses",787,"income_other","False","Transferts de charges financières"
"syscebnl_791","Reversals of operating provisions and impairment losses",791,"income_other","False","Reprises de provisions et dépréciations d'exploitation"
"syscebnl_7911","Reversals of provisions for liabilities and charges",7911,"income_other","False","Reprises de provisions pour risques et charges"
"syscebnl_7913","Reversals of impairment of intangible assets",7913,"income_other","False","Reprises de dépréciations des immobilisations incorporelles"
"syscebnl_7914","Reversals of impairment of property, plant and equipment",7914,"income_other","False","Reprises de dépréciations des immobilisations corporelles"
"syscebnl_792","Write-backs of restricted funds and funds from gifts and bequests of fixed assets",792,"income_other","False","Reprises de fonds affectés et provenant des dons et legs d'immobilisations"
"syscebnl_7923","Write-backs of restricted funds from gifts and bequests of fixed assets",7923,"income_other","False","Reprises de fonds affectés provenant de dons et legs d'immobilisations"
"syscebnl_7925","Reversals of restricted funds for a specific project",7925,"income_other","False","Reprises de fonds affectés à un projet spécifique"
"syscebnl_7928","Other reversals of restricted funds",7928,"income_other","False","Autres reprises de fonds affectés"
"syscebnl_795","Reversals of impairment losses on fixed assets received held for sale arising from gifts and bequests and temporary usufruct",795,"income_other","False","Reprises des dépréciations d'immobilisations reçues destinées à la vente provenant des dons et legs et d'usufruit temporaire"
"syscebnl_7951","Reversals of impairment losses on temporary usufruct",7951,"income_other","False","Reprises des dépréciations d'usufruit temporaire"
"syscebnl_7952","Reversals of impairment losses on fixed assets received for sale from gifts and bequests",7952,"income_other","False","Reprises des dépréciations d'immobilisations reçues destinées à la vente provenant des dons et legs"
"syscebnl_796","Write-backs of funds carried forward",796,"income_other","False","Reprises des fonds reportés"
"syscebnl_7961","Write-backs of funds carried forward from temporary usufruct gifts",7961,"income_other","False","Reprises de fonds reportés provenant de la donation temporaire d'usufruit"
"syscebnl_7962","Write-backs of deferred funds from gifts and bequests of fixed assets received for sale",7962,"income_other","False","Reprises de fonds reportés provenant de dons et legs d'immobilisations reçues destinées à la vente"
"syscebnl_7968","Other reversals of deferred funds",7968,"income_other","False","Autres reprises de fonds reportés"
"syscebnl_797","Reversals of financial provisions and impairment",797,"income_other","False","Reprises de provisions et dépréciations financières"
"syscebnl_7971","Reversals of provisions for liabilities and charges",7971,"income_other","False","Reprises de provisions pour risques et charges"
"syscebnl_7972","Reversals of impairment of financial assets",7972,"income_other","False","Reprises de dépréciations des immobilisations financières"
"syscebnl_798","Write-backs of depreciation",798,"income_other","False","Reprises d'amortissements"
"syscebnl_799","Reversals of investment grants",799,"income_other","False","Reprises de subventions d'investissement"
"syscebnl_811","Book value of disposals of intangible assets",811,"expense","False","Valeurs comptables des cessions d'immobilisations incorporelles"
"syscebnl_812","Book value of disposals of tangible fixed assets",812,"expense","False","Valeurs comptables des cessions d'immobilisations corporelles"
"syscebnl_816","Book value of disposals of financial assets",816,"expense","False","Valeurs comptables des cessions d'immobilisations financières"
"syscebnl_818","Book value of disposals of fixed assets received for sale as gifts and bequests",818,"expense","False","Valeurs comptables des cessions d'immobilisations reçues destinées à la vente provenant de dons et legs"
"syscebnl_821","Proceeds from disposals of intangible assets",821,"income_other","False","Produits des cessions d'immobilisations incorporelles"
"syscebnl_822","Proceeds from disposals of property, plant and equipment",822,"income_other","False","Produits des cessions d'immobilisations corporelles"
"syscebnl_826","Proceeds from disposals of financial assets",826,"income_other","False","Produits des cessions d'immobilisations financières"
"syscebnl_828","Proceeds from disposals of fixed assets received for sale from gifts and bequests",828,"income_other","False","Produits des cessions d'immobilisations reçues destinées à la vente provenant de dons et legs"
"syscebnl_831","H.A.O. expenses recognised",831,"expense","False","Charges H.A.O. constatées"
"syscebnl_832","Donations in kind H.A.O. to be distributed",832,"expense","False","Dons en nature H.A.O. à distribuer"
"syscebnl_8311","Unrestricted gifts in kind H.A.O.",8311,"expense","False","Dons en nature H.A.O. non affectés"
"syscebnl_8315","Donations in kind H.A.O. allocated",8315,"expense","False","Dons en nature H.A.O. affectés"
"syscebnl_834","Losses on receivables H.A.O.",834,"expense","False","Pertes sur créances H.A.O."
"syscebnl_836","Debt waivers granted",836,"expense","False","Abandons de créances consentis"
"syscebnl_838","Expense transfers H.A.O.",838,"expense","False","Transferts de charges H.A.O."
"syscebnl_839","Charges for depreciation and provisions for short-term risks H.A.O.",839,"expense","False","Charges pour dépréciations et provisions pour risques à court terme H.A.O."
"syscebnl_841","Recognised H.A.O. income",841,"income_other","False","Produits H.A.O. constatés"
"syscebnl_842","Voluntary contributions in kind",842,"income_other","False","Contributions volontaires en nature"
"syscebnl_8411","Donations in kind H.A.O. sold",8411,"income_other","False","Dons en nature H.A.O vendus"
"syscebnl_8412","Services in kind H.A.O.",8412,"income_other","False","Prestations de services en nature H.A.O."
"syscebnl_8415","Donations in kind H.A.O. to be distributed",8415,"income_other","False","Dons en nature H.A.O. à distribuer"
"syscebnl_843","Voluntary contributions in cash",843,"income_other","False","Contributions volontaires en numéraire"
"syscebnl_846","Debt waivers obtained",846,"income_other","False","Abandons de créances obtenus"
"syscebnl_848","Transfers of income H.A.O.",848,"income_other","False","Transferts de produits H.A.O"
"syscebnl_849","Reversals of charges for impairment and provisions for short-term risks",849,"income_other","False","Reprises de charges pour dépréciations et provisions pour risques à court terme"
"syscebnl_851","Charges to regulated provisions",851,"expense","False","Dotations aux provisions réglementées"
"syscebnl_852","Depreciation and amortisation charges H.A.O.",852,"expense","False","Dotations aux amortissements H.A.O."
"syscebnl_853","Impairment charges H.A.O.",853,"expense","False","Dotations aux dépréciations H.A.O."
"syscebnl_854","Charges to provisions for liabilities and charges H.A.O.",854,"expense","False","Dotations aux provisions pour risques et charges H.A.O."
"syscebnl_858","Other charges H.A.O.",858,"expense","False","Autres dotations H.A.O"
"syscebnl_861","Reversals of regulated provisions",861,"income_other","False","Reprises de provisions réglementées"
"syscebnl_862","Write-backs of depreciation H.A.O.",862,"income_other","False","Reprises d'amortissements H.A.O."
"syscebnl_863","Write-backs of depreciation H.A.O.",863,"income_other","False","Reprises de dépréciations H.A.O."
"syscebnl_864","Reversals of provisions for liabilities and charges H.A.O.",864,"income_other","False","Reprises de provisions pour risques et charges H.A.O."
"syscebnl_868","Other reversals H.A.O.",868,"income_other","False","Autres reprises H.A.O."
"syscebnl_87","Changes in inventories of gifts in kind H.A.O.",87,"expense","False","Variations de stocks de dons en nature H.A.O."
"syscebnl_881","Balancing subsidies, State",881,"income_other","False","Subventions d'équilibre, État"
"syscebnl_884","Balancing subsidies, Public authorities",884,"income_other","False","Subventions d'équilibre, Collectivités publiques"
"syscebnl_888","Other balancing subsidies",888,"income_other","False","Autres subventions d'équilibre"
"syscebnl_900","Grants in kind",900,"off_balance","False","Secours en nature"
"syscebnl_901","Free provision of goods",901,"off_balance","False","Mises à disposition gratuite de biens"
"syscebnl_902","Services in kind",902,"off_balance","False","Prestations en nature"
"syscebnl_904","Volunteer staff",904,"off_balance","False","Personnel bénévole"
"syscebnl_910","Donations in kind",910,"off_balance","False","Dons en nature"
"syscebnl_911","Services in kind",911,"off_balance","False","Prestations en nature"
"syscebnl_914","Volunteers",914,"off_balance","False","Bénévolat"
"syscebnl_92","ADJUSTED ACCOUNTS",92,"off_balance","False","COMPTES REFLECHIS"
"syscebnl_93","RECLASSIFICATION ACCOUNTS",93,"off_balance","False","COMPTES DE RECLASSEMENTS"
"syscebnl_94","COST ACCOUNTS",94,"off_balance","False","COMPTES DE COÛTS"
"syscebnl_95","INVENTORY ACCOUNTS",95,"off_balance","False","COMPTES DE STOCKS"
"syscebnl_96","PRE-ESTABLISHED COST VARIANCE ACCOUNTS",96,"off_balance","False","COMPTES D'ECARTS SUR COUTS PREETABLIS"
"syscebnl_97","ACCOUNTING TREATMENT DIFFERENCES ACCOUNTS",97,"off_balance","False","COMPTES DE DIFFERENCES DE TRAITEMENT COMPTABLE"
"syscebnl_98","PROFIT AND LOSS ACCOUNTS",98,"off_balance","False","COMPTES DE RESULTATS"
"syscebnl_99","INTERCOMPANY BALANCES",99,"off_balance","False","COMPTES DE LIAISONS INTERNES"
